priority,name,address,lat,lng,cuisine,google_maps_link,rating,review_count,added
1,La Bottega Dell Artigiano,"Brussels, Belgium",50.8619909,4.464213,Italian,"https://www.google.com/maps/search/La+Bottega+Dell+Artigiano+Brussels,+Belgium",,,
1,San Giacomo,"Brussels, Belgium",50.8368918,4.3653746,Italian,"https://www.google.com/maps/search/San+Giacomo+Brussels,+Belgium",,,
1,Costa d'Amalfi,"Brussels, Belgium",50.8440386,4.3850059,Italian,"https://www.google.com/maps/search/Costa+d'Amalfi+Brussels,+Belgium",,,
1,Beroea,"Brussels, Belgium",50.8537057,4.316601,Regional,"https://www.google.com/maps/search/Beroea+Brussels,+Belgium",,,
1,Fuji House,"Brussels, Belgium",50.8479005,4.4575432,Japanese,"https://www.google.com/maps/search/Fuji+House+Brussels,+Belgium",,,
1,De Foyer,3080,50.8248044,4.5154757,American,https://www.google.com/maps/search/De+Foyer+3080,,,
1,Thai Café,"Brussels, Belgium",50.8393345,4.3713588,Thai,"https://www.google.com/maps/search/Thai+Café+Brussels,+Belgium",,,
1,Exki,"Brussels, Belgium",50.8394657,4.3732671,Healthy,"https://www.google.com/maps/search/Exki+Brussels,+Belgium",,,
1,Poké House,"Brussels, Belgium",50.8394933,4.3717484,Hawaiian,"https://www.google.com/maps/search/Poké+House+Brussels,+Belgium",,,
1,Tourane,"Brussels, Belgium",50.8394642,4.3718878,Mediterranean,"https://www.google.com/maps/search/Tourane+Brussels,+Belgium",,,
1,Porto Fino,"Brussels, Belgium",50.8394781,4.3718212,Italian,"https://www.google.com/maps/search/Porto+Fino+Brussels,+Belgium",,,
1,Quartier Leopold,"Brussels, Belgium",50.839542,4.3730286,Brasserie,"https://www.google.com/maps/search/Quartier+Leopold+Brussels,+Belgium",,,
1,Maison du Luxembourg,"Brussels, Belgium",50.8393959,4.3710728,French,"https://www.google.com/maps/search/Maison+du+Luxembourg+Brussels,+Belgium",,,
1,Mediterraneo,"Brussels, Belgium",50.8398539,4.3735033,Italian,"https://www.google.com/maps/search/Mediterraneo+Brussels,+Belgium",,,
1,Piada Bar,"Brussels, Belgium",50.839973,4.3735585,Italian,"https://www.google.com/maps/search/Piada+Bar+Brussels,+Belgium",,,
1,Sushi Box,"Brussels, Belgium",50.8395254,4.3733347,Japanese,"https://www.google.com/maps/search/Sushi+Box+Brussels,+Belgium",,,
1,Paninoteca Tavola Calda Carina,"Brussels, Belgium",50.8415868,4.3707648,Italian,"https://www.google.com/maps/search/Paninoteca+Tavola+Calda+Carina+Brussels,+Belgium",,,
1,Maxime Colin,Pastoorkesweg 1,50.8625623,4.4687043,French,https://www.google.com/maps/search/Maxime+Colin+Pastoorkesweg+1,,,
1,La Motta,"Brussels, Belgium",50.8427343,4.400758,Italian,"https://www.google.com/maps/search/La+Motta+Brussels,+Belgium",,,
1,Pizza Hut Delivery,"Brussels, Belgium",50.8203651,4.3850711,Italian,"https://www.google.com/maps/search/Pizza+Hut+Delivery+Brussels,+Belgium",,,
1,O'Tacos,"Brussels, Belgium",50.8447032,4.3560258,French_Tacos,"https://www.google.com/maps/search/O'Tacos+Brussels,+Belgium",,,
1,Candylicious,"Brussels, Belgium",50.8517055,4.354487,Crepe,"https://www.google.com/maps/search/Candylicious+Brussels,+Belgium",,,
1,Yumizuki,"Brussels, Belgium",50.8394653,4.4007937,Japanese,"https://www.google.com/maps/search/Yumizuki+Brussels,+Belgium",,,
1,Beeef,"Brussels, Belgium",50.844726,4.3849715,American,"https://www.google.com/maps/search/Beeef+Brussels,+Belgium",,,
1,Pure Veg India,"Brussels, Belgium",50.8444586,4.3848628,Indian,"https://www.google.com/maps/search/Pure+Veg+India+Brussels,+Belgium",,,
1,Sushi Tokyo,"Brussels, Belgium",50.8738363,4.3260204,Japanese,"https://www.google.com/maps/search/Sushi+Tokyo+Brussels,+Belgium",,,
1,Drogheria Morelli,"Brussels, Belgium",50.8433288,4.3957873,Italian,"https://www.google.com/maps/search/Drogheria+Morelli+Brussels,+Belgium",,,
1,I Panciuti,"Brussels, Belgium",50.8328937,4.3296027,Italian,"https://www.google.com/maps/search/I+Panciuti+Brussels,+Belgium",,,
1,Sushiria,"Brussels, Belgium",50.8729542,4.3262548,Japanese,"https://www.google.com/maps/search/Sushiria+Brussels,+Belgium",,,
1,Soleil d'Afrique,"Brussels, Belgium",50.8365614,4.3655008,African,"https://www.google.com/maps/search/Soleil+d'Afrique+Brussels,+Belgium",,,
1,Mercato,"Stationsstraat 35, 1930, Zaventem",50.8805037,4.4721265,Italian,"https://www.google.com/maps/search/Mercato+Stationsstraat+35,+1930,+Zaventem",,,
1,Il Colosseo,"Brussels, Belgium",50.8539266,4.3538751,Italian,"https://www.google.com/maps/search/Il+Colosseo+Brussels,+Belgium",,,
1,Le Jardin de Pékin,"Brussels, Belgium",50.8282814,4.4618051,Chinese,"https://www.google.com/maps/search/Le+Jardin+de+Pékin+Brussels,+Belgium",,,
1,Maison du Dragon,"Brussels, Belgium",50.8551243,4.3571905,Chinese,"https://www.google.com/maps/search/Maison+du+Dragon+Brussels,+Belgium",,,
1,Star of Asia,"Brussels, Belgium",50.8380346,4.3725479,Indian,"https://www.google.com/maps/search/Star+of+Asia+Brussels,+Belgium",,,
1,Dai Sardi Ristorante Caralis,"Brussels, Belgium",50.8397125,4.3828519,Italian,"https://www.google.com/maps/search/Dai+Sardi+Ristorante+Caralis+Brussels,+Belgium",,,
1,De Linde,"Brussels, Belgium",50.8250125,4.5131949,French,"https://www.google.com/maps/search/De+Linde+Brussels,+Belgium",,,
1,Sip & Slurp,"Brussels, Belgium",50.8541703,4.3540176,Noodle,"https://www.google.com/maps/search/Sip+&+Slurp+Brussels,+Belgium",,,
1,Pollino,"Brussels, Belgium",50.8455748,4.2852436,Italian,"https://www.google.com/maps/search/Pollino+Brussels,+Belgium",,,
1,Mumtaz,"Brussels, Belgium",50.8369471,4.3650431,Indian,"https://www.google.com/maps/search/Mumtaz+Brussels,+Belgium",,,
1,Pepete & Ronron,"Brussels, Belgium",50.8377169,4.3818835,Tapas,"https://www.google.com/maps/search/Pepete+&+Ronron+Brussels,+Belgium",,,
1,Saporito,"Brussels, Belgium",50.8406857,4.4669452,Italian,"https://www.google.com/maps/search/Saporito+Brussels,+Belgium",,,
1,Taverne Toots,"Brussels, Belgium",50.8765681,4.3988827,French,"https://www.google.com/maps/search/Taverne+Toots+Brussels,+Belgium",,,
1,Noi,"Brussels, Belgium",50.773061,4.3367256,Thai,"https://www.google.com/maps/search/Noi+Brussels,+Belgium",,,
1,Art's & Bagels,"Brussels, Belgium",50.8437317,4.3754865,Bagel,"https://www.google.com/maps/search/Art's+&+Bagels+Brussels,+Belgium",,,
1,Parma in Tavola,"Brussels, Belgium",50.8170274,4.3921686,Italian,"https://www.google.com/maps/search/Parma+in+Tavola+Brussels,+Belgium",,,
1,Maki Maki,"Stationsstraat 1, 1930, Zaventem",50.8790897,4.4727473,Japanese,"https://www.google.com/maps/search/Maki+Maki+Stationsstraat+1,+1930,+Zaventem",,,
1,Le Peyrac,"Brussels, Belgium",50.8603052,4.3680656,Italian,"https://www.google.com/maps/search/Le+Peyrac+Brussels,+Belgium",,,
1,Rococò Gelateria,Tramlaan 5,50.8633205,4.5157606,Ice_Cream,https://www.google.com/maps/search/Rococò+Gelateria+Tramlaan+5,,,
1,Nina,"Brussels, Belgium",50.8183114,4.3848053,Italian,"https://www.google.com/maps/search/Nina+Brussels,+Belgium",,,
1,Pizzeria Bella,"Brussels, Belgium",50.8725557,4.3328404,Italian,"https://www.google.com/maps/search/Pizzeria+Bella+Brussels,+Belgium",,,
1,D'Asie Express,"Brussels, Belgium",50.8504277,4.4542815,Asian,"https://www.google.com/maps/search/D'Asie+Express+Brussels,+Belgium",,,
1,Cappello,"Brussels, Belgium",50.8143938,4.3632717,Italian,"https://www.google.com/maps/search/Cappello+Brussels,+Belgium",,,
1,Luca,"Brussels, Belgium",50.8138451,4.3542645,Italian,"https://www.google.com/maps/search/Luca+Brussels,+Belgium",,,
1,Bouchéry,"Brussels, Belgium",50.7974436,4.3362281,French,"https://www.google.com/maps/search/Bouchéry+Brussels,+Belgium",,,
1,Al Posto Giusto,"Brussels, Belgium",50.8595736,4.3547685,Italian,"https://www.google.com/maps/search/Al+Posto+Giusto+Brussels,+Belgium",,,
1,Khaimook,"Brussels, Belgium",50.8594163,4.3546658,Thai,"https://www.google.com/maps/search/Khaimook+Brussels,+Belgium",,,
1,Sawadee,"Brussels, Belgium",50.886843,4.4706404,Thai,"https://www.google.com/maps/search/Sawadee+Brussels,+Belgium",,,
1,Ciaooo Pizzeria,"Brussels, Belgium",50.8490926,4.4013893,Italian,"https://www.google.com/maps/search/Ciaooo+Pizzeria+Brussels,+Belgium",,,
1,China Express 2,"Brussels, Belgium",50.8487594,4.3937097,Chinese,"https://www.google.com/maps/search/China+Express+2+Brussels,+Belgium",,,
1,Solbosch,"Brussels, Belgium",50.8102958,4.3861795,French,"https://www.google.com/maps/search/Solbosch+Brussels,+Belgium",,,
1,Pizza D’Italia,"Brussels, Belgium",50.8125618,4.3891501,Italian,"https://www.google.com/maps/search/Pizza+D’Italia+Brussels,+Belgium",,,
1,Taormina,"Brussels, Belgium",50.877499,4.5048143,Italian,"https://www.google.com/maps/search/Taormina+Brussels,+Belgium",,,
1,Domenica Pastificio & Tavola,"Brussels, Belgium",50.8403819,4.4016599,Pasta,"https://www.google.com/maps/search/Domenica+Pastificio+&+Tavola+Brussels,+Belgium",,,
1,Bistro Tembo,"Brussels, Belgium",50.8299844,4.5165683,French,"https://www.google.com/maps/search/Bistro+Tembo+Brussels,+Belgium",,,
1,Soho,"Brussels, Belgium",50.83636,4.3655378,African,"https://www.google.com/maps/search/Soho+Brussels,+Belgium",,,
1,Patate,"Brussels, Belgium",50.8255528,4.3553532,Belgian,"https://www.google.com/maps/search/Patate+Brussels,+Belgium",,,
1,Braceria 1090,"Brussels, Belgium",50.8741092,4.323016,Steak_House,"https://www.google.com/maps/search/Braceria+1090+Brussels,+Belgium",,,
1,Pizza Hut,"Brussels, Belgium",50.8732167,4.3288273,Italian,"https://www.google.com/maps/search/Pizza+Hut+Brussels,+Belgium",,,
1,Stella d'Italia,"Brussels, Belgium",50.8529151,4.386851,Italian,"https://www.google.com/maps/search/Stella+d'Italia+Brussels,+Belgium",,,
1,Pizzamore,"Brussels, Belgium",50.8423141,4.3290812,Italian,"https://www.google.com/maps/search/Pizzamore+Brussels,+Belgium",,,
1,Captain John,"Brussels, Belgium",50.8422665,4.3291692,Fish_And_Chips,"https://www.google.com/maps/search/Captain+John+Brussels,+Belgium",,,
1,King Hwa,"Brussels, Belgium",50.844651,4.3839882,Chinese,"https://www.google.com/maps/search/King+Hwa+Brussels,+Belgium",,,
1,Au Feu du Plaisir,"Brussels, Belgium",50.8898785,4.3374958,African,"https://www.google.com/maps/search/Au+Feu+du+Plaisir+Brussels,+Belgium",,,
1,Opinio broodjes,"Brussels, Belgium",50.8214269,4.3950863,Bread,"https://www.google.com/maps/search/Opinio+broodjes+Brussels,+Belgium",,,
1,Cous'cup,"Brussels, Belgium",50.8596427,4.3605991,Couscous,"https://www.google.com/maps/search/Cous'cup+Brussels,+Belgium",,,
1,Snooshi,"Brussels, Belgium",50.8990214,4.4833092,Japanese,"https://www.google.com/maps/search/Snooshi+Brussels,+Belgium",,,
1,Les crêpes d'Alex,"Brussels, Belgium",50.8070636,4.3338194,Crepe,"https://www.google.com/maps/search/Les+crêpes+d'Alex+Brussels,+Belgium",,,
1,Alfonsburger,"Parklaan 15, 1930, Zaventem",50.8813582,4.4746745,American,"https://www.google.com/maps/search/Alfonsburger+Parklaan+15,+1930,+Zaventem",,,
1,Issan,"Brussels, Belgium",50.8181555,4.3845396,Thai,"https://www.google.com/maps/search/Issan+Brussels,+Belgium",,,
1,Yakitori,"Brussels, Belgium",50.818291,4.3841745,Japanese,"https://www.google.com/maps/search/Yakitori+Brussels,+Belgium",,,
1,Ozawa,"Brussels, Belgium",50.862939,4.3538606,Japanese,"https://www.google.com/maps/search/Ozawa+Brussels,+Belgium",,,
1,Leo Taste of Italy,"Brussels, Belgium",50.8411048,4.4357004,Italian,"https://www.google.com/maps/search/Leo+Taste+of+Italy+Brussels,+Belgium",,,
1,Neo Gusto,"Brussels, Belgium",50.7684518,4.4727246,Italian,"https://www.google.com/maps/search/Neo+Gusto+Brussels,+Belgium",,,
1,Smith & Chips,"Brussels, Belgium",50.7685953,4.4720537,Fish_And_Chips,"https://www.google.com/maps/search/Smith+&+Chips+Brussels,+Belgium",,,
1,Victoria bij Chez Victorinne,"Brussels, Belgium",50.7684037,4.4706617,Regional,"https://www.google.com/maps/search/Victoria+bij+Chez+Victorinne+Brussels,+Belgium",,,
1,Musette,Brusselsesteenweg 143,50.7773301,4.4586801,Regional,https://www.google.com/maps/search/Musette+Brusselsesteenweg+143,,,
1,Barbizon by Enjoy,"Brussels, Belgium",50.7887334,4.466982,French,"https://www.google.com/maps/search/Barbizon+by+Enjoy+Brussels,+Belgium",,,
1,Wazawok,"Brussels, Belgium",50.820177,4.280529,Asian,"https://www.google.com/maps/search/Wazawok+Brussels,+Belgium",,,
1,Pizza Way,"Brussels, Belgium",50.8094355,4.3196863,Italian,"https://www.google.com/maps/search/Pizza+Way+Brussels,+Belgium",,,
1,Thai Wok Express,"Brussels, Belgium",50.8359096,4.3564663,Thai,"https://www.google.com/maps/search/Thai+Wok+Express+Brussels,+Belgium",,,
1,Long-Kee,"Brussels, Belgium",50.8327933,4.4485972,Chinese,"https://www.google.com/maps/search/Long-Kee+Brussels,+Belgium",,,
1,Pizzeria Del Parco,"Brussels, Belgium",50.8619712,4.3826113,Italian,"https://www.google.com/maps/search/Pizzeria+Del+Parco+Brussels,+Belgium",,,
1,Le Garçon de Toto,"Brussels, Belgium",50.84116,4.4357468,French,"https://www.google.com/maps/search/Le+Garçon+de+Toto+Brussels,+Belgium",,,
1,Shanghai,"Brussels, Belgium",50.8435258,4.4230495,Chinese,"https://www.google.com/maps/search/Shanghai+Brussels,+Belgium",,,
1,Fleurs de Menthe,"Brussels, Belgium",50.8445181,4.4369667,Thai,"https://www.google.com/maps/search/Fleurs+de+Menthe+Brussels,+Belgium",,,
1,Exki,"Brussels, Belgium",50.8448666,4.4369295,Healthy,"https://www.google.com/maps/search/Exki+Brussels,+Belgium",,,
1,Ohsho,"Brussels, Belgium",50.8447668,4.4374505,Japanese,"https://www.google.com/maps/search/Ohsho+Brussels,+Belgium",,,
1,Helixir,"Brussels, Belgium",50.8447979,4.4368845,Juice,"https://www.google.com/maps/search/Helixir+Brussels,+Belgium",,,
1,Vkous,"Brussels, Belgium",50.8388365,4.3675236,Hawaiian,"https://www.google.com/maps/search/Vkous+Brussels,+Belgium",,,
1,Thaï Saté,"Brussels, Belgium",50.8257512,4.3553454,Thai,"https://www.google.com/maps/search/Thaï+Saté+Brussels,+Belgium",,,
1,Le Chateau de Dracula,"Brussels, Belgium",50.8532727,4.3808262,Romanian,"https://www.google.com/maps/search/Le+Chateau+de+Dracula+Brussels,+Belgium",,,
1,Thai Chine,"Brussels, Belgium",50.782895,4.3199471,Thai,"https://www.google.com/maps/search/Thai+Chine+Brussels,+Belgium",,,
1,Nesta Restaurant,"Brussels, Belgium",50.7750138,4.2681038,Italian,"https://www.google.com/maps/search/Nesta+Restaurant+Brussels,+Belgium",,,
1,The Fifty One,"Brussels, Belgium",50.8346801,4.3638129,Mediterranean,"https://www.google.com/maps/search/The+Fifty+One+Brussels,+Belgium",,,
1,Il Salento,"Brussels, Belgium",50.9066423,4.3569518,Italian,"https://www.google.com/maps/search/Il+Salento+Brussels,+Belgium",,,
1,Impérial,"Brussels, Belgium",50.9015837,4.3605304,Chinese,"https://www.google.com/maps/search/Impérial+Brussels,+Belgium",,,
1,Pizza Hut Delivery,Sint-Annastraat 1,50.9024731,4.3613743,Italian,https://www.google.com/maps/search/Pizza+Hut+Delivery+Sint-Annastraat+1,,,
1,Qi Tian,Lakensestraat 53,50.9056708,4.3546324,Chinese,https://www.google.com/maps/search/Qi+Tian+Lakensestraat+53,,,
1,Saveurs Thaï,"Brussels, Belgium",50.8539602,4.3860861,Thai,"https://www.google.com/maps/search/Saveurs+Thaï+Brussels,+Belgium",,,
1,Krispy Donuts,"Brussels, Belgium",50.8525517,4.35356,Donut,"https://www.google.com/maps/search/Krispy+Donuts+Brussels,+Belgium",,,
1,Sushi Mart,"Brussels, Belgium",50.8448547,4.4372452,Japanese,"https://www.google.com/maps/search/Sushi+Mart+Brussels,+Belgium",,,
1,Sicilia Bella,"Brussels, Belgium",50.8507268,4.4514102,Italian,"https://www.google.com/maps/search/Sicilia+Bella+Brussels,+Belgium",,,
1,Pronto Pizza,"Brussels, Belgium",50.8876763,4.3396779,Italian,"https://www.google.com/maps/search/Pronto+Pizza+Brussels,+Belgium",,,
1,Scotty's NZ Pies – The Kiwi Traiteur,"Brussels, Belgium",50.8486117,4.4504745,New_Zealand,"https://www.google.com/maps/search/Scotty's+NZ+Pies+–+The+Kiwi+Traiteur+Brussels,+Belgium",,,
1,Taste of Curry,"Brussels, Belgium",50.8358113,4.4307154,Indian,"https://www.google.com/maps/search/Taste+of+Curry+Brussels,+Belgium",,,
1,Hayato,"Brussels, Belgium",50.8358076,4.4306928,Japanese,"https://www.google.com/maps/search/Hayato+Brussels,+Belgium",,,
1,Titanic,"Brussels, Belgium",50.8504041,4.4509486,Italian,"https://www.google.com/maps/search/Titanic+Brussels,+Belgium",,,
1,Coco Mango,"Brussels, Belgium",50.8898596,4.4705787,Thai,"https://www.google.com/maps/search/Coco+Mango+Brussels,+Belgium",,,
1,Indian-Rasoi,"Brussels, Belgium",50.8875089,4.4706334,Indian,"https://www.google.com/maps/search/Indian-Rasoi+Brussels,+Belgium",,,
1,Panda,Antoon Van Dijcklaan 72,50.888529,4.4734176,Chinese,https://www.google.com/maps/search/Panda+Antoon+Van+Dijcklaan+72,,,
1,La Ora,"Brussels, Belgium",50.8889141,4.4710622,Italian,"https://www.google.com/maps/search/La+Ora+Brussels,+Belgium",,,
1,Primo Spettacolo,"Brussels, Belgium",50.8138438,4.3449169,Italian,"https://www.google.com/maps/search/Primo+Spettacolo+Brussels,+Belgium",,,
1,Pastrami,"Brussels, Belgium",50.8747279,4.3776232,Italian,"https://www.google.com/maps/search/Pastrami+Brussels,+Belgium",,,
1,La Tribune,"Brussels, Belgium",50.8351338,4.3077904,French,"https://www.google.com/maps/search/La+Tribune+Brussels,+Belgium",,,
1,Buono Buono,"Brussels, Belgium",50.8463349,4.381861,Italian,"https://www.google.com/maps/search/Buono+Buono+Brussels,+Belgium",,,
1,Chez Diallo – Télé Jazz,"Brussels, Belgium",50.8601063,4.3550881,West_African,"https://www.google.com/maps/search/Chez+Diallo+–+Télé+Jazz+Brussels,+Belgium",,,
1,Orient Kitchen,"Brussels, Belgium",50.8679512,4.3752206,Chinese,"https://www.google.com/maps/search/Orient+Kitchen+Brussels,+Belgium",,,
1,Buurtrestaurant de quartier Cosmos,"Brussels, Belgium",50.8403275,4.3313324,International,"https://www.google.com/maps/search/Buurtrestaurant+de+quartier+Cosmos+Brussels,+Belgium",,,
1,Aux Flammes,"Brussels, Belgium",50.8590998,4.3527003,Belgian,"https://www.google.com/maps/search/Aux+Flammes+Brussels,+Belgium",,,
1,Cœur des îles,"Brussels, Belgium",50.8578239,4.3461435,Mauritian,"https://www.google.com/maps/search/Cœur+des+îles+Brussels,+Belgium",,,
1,Les Oiseaux en Carottes,"Brussels, Belgium",50.8539235,4.3883292,Chinese,"https://www.google.com/maps/search/Les+Oiseaux+en+Carottes+Brussels,+Belgium",,,
1,Plazza Miroir,"Brussels, Belgium",50.8731176,4.3246498,Italian,"https://www.google.com/maps/search/Plazza+Miroir+Brussels,+Belgium",,,
1,Castello,"Brussels, Belgium",50.8736416,4.3253478,Italian,"https://www.google.com/maps/search/Castello+Brussels,+Belgium",,,
1,La Laiterie,"Brussels, Belgium",50.7789661,4.3256202,French,"https://www.google.com/maps/search/La+Laiterie+Brussels,+Belgium",,,
1,Salon du Thé Manal,"Brussels, Belgium",50.8489453,4.3198197,Arab,"https://www.google.com/maps/search/Salon+du+Thé+Manal+Brussels,+Belgium",,,
1,Shuka,"Brussels, Belgium",50.8363699,4.3605252,Persian,"https://www.google.com/maps/search/Shuka+Brussels,+Belgium",,,
1,Pizza Express,"Brussels, Belgium",50.8709419,4.3751522,Italian,"https://www.google.com/maps/search/Pizza+Express+Brussels,+Belgium",,,
1,Casa Grande,"Brussels, Belgium",50.88352,4.3367283,Italian,"https://www.google.com/maps/search/Casa+Grande+Brussels,+Belgium",,,
1,Bowls.be,"Brussels, Belgium",50.8601873,4.3551299,Poke,"https://www.google.com/maps/search/Bowls.be+Brussels,+Belgium",,,
1,Transilvania,"Brussels, Belgium",50.8717383,4.3314778,Romanian,"https://www.google.com/maps/search/Transilvania+Brussels,+Belgium",,,
1,Fratello's,"Brussels, Belgium",50.8559366,4.4003529,Italian,"https://www.google.com/maps/search/Fratello's+Brussels,+Belgium",,,
1,Loulou,"Brussels, Belgium",50.8549958,4.39731,International,"https://www.google.com/maps/search/Loulou+Brussels,+Belgium",,,
1,Quick,"Brussels, Belgium",50.9015464,4.4823426,American,"https://www.google.com/maps/search/Quick+Brussels,+Belgium",,,
1,Le Mucha,"Brussels, Belgium",50.8312023,4.4533345,French,"https://www.google.com/maps/search/Le+Mucha+Brussels,+Belgium",,,
1,Tian Yuan House,"Brussels, Belgium",50.8285487,4.4607241,Chinese,"https://www.google.com/maps/search/Tian+Yuan+House+Brussels,+Belgium",,,
1,Pât'zza,"Brussels, Belgium",50.8680802,4.3357309,Pasta,"https://www.google.com/maps/search/Pât'zza+Brussels,+Belgium",,,
1,Swagat,"Brussels, Belgium",50.8577712,4.3539567,Indian,"https://www.google.com/maps/search/Swagat+Brussels,+Belgium",,,
1,Pizza Bento,"Brussels, Belgium",50.8759864,4.3369362,Italian,"https://www.google.com/maps/search/Pizza+Bento+Brussels,+Belgium",,,
1,Amakara,"Brussels, Belgium",50.8067204,4.3377661,Japanese,"https://www.google.com/maps/search/Amakara+Brussels,+Belgium",,,
1,Daily Pâtes,"Brussels, Belgium",50.8646434,4.3776334,Pasta,"https://www.google.com/maps/search/Daily+Pâtes+Brussels,+Belgium",,,
1,Thai Wok,"Brussels, Belgium",50.8621758,4.3647498,Thai,"https://www.google.com/maps/search/Thai+Wok+Brussels,+Belgium",,,
1,Pyramides,"Brussels, Belgium",50.8627192,4.3652204,Egyptian,"https://www.google.com/maps/search/Pyramides+Brussels,+Belgium",,,
1,Resto Royale Pavillon,"Brussels, Belgium",50.8695681,4.3714616,Italian,"https://www.google.com/maps/search/Resto+Royale+Pavillon+Brussels,+Belgium",,,
1,Pizza Like,"Brussels, Belgium",50.876539,4.3335425,Italian,"https://www.google.com/maps/search/Pizza+Like+Brussels,+Belgium",,,
1,Chardin,"Brussels, Belgium",50.8503997,4.3950016,American,"https://www.google.com/maps/search/Chardin+Brussels,+Belgium",,,
1,Grammes,"Brussels, Belgium",50.8239256,4.3494775,Italian,"https://www.google.com/maps/search/Grammes+Brussels,+Belgium",,,
1,Castello,"Brussels, Belgium",50.8756928,4.3479305,Mediterranean,"https://www.google.com/maps/search/Castello+Brussels,+Belgium",,,
1,London Brasserie,"Brussels, Belgium",50.8395202,4.3731355,French,"https://www.google.com/maps/search/London+Brasserie+Brussels,+Belgium",,,
1,Snow Lion,"Brussels, Belgium",50.8349199,4.3061211,Asian,"https://www.google.com/maps/search/Snow+Lion+Brussels,+Belgium",,,
1,Luciana Xavier,"Brussels, Belgium",50.8326508,4.3276817,Brazilian,"https://www.google.com/maps/search/Luciana+Xavier+Brussels,+Belgium",,,
1,BON,"Brussels, Belgium",50.8533152,4.35671,Bistro,"https://www.google.com/maps/search/BON+Brussels,+Belgium",,,
1,Minaô,"Brussels, Belgium",50.8681317,4.375133,Asian,"https://www.google.com/maps/search/Minaô+Brussels,+Belgium",,,
1,Le Pecheur Nord,"Brussels, Belgium",50.8553858,4.3570652,Fish,"https://www.google.com/maps/search/Le+Pecheur+Nord+Brussels,+Belgium",,,
1,Jaco,"Brussels, Belgium",50.7886478,4.3753458,Italian,"https://www.google.com/maps/search/Jaco+Brussels,+Belgium",,,
1,Il Valori,"Brussels, Belgium",50.8367767,4.3958906,Italian,"https://www.google.com/maps/search/Il+Valori+Brussels,+Belgium",,,
1,China Express,"Brussels, Belgium",50.8367897,4.3956702,Chinese,"https://www.google.com/maps/search/China+Express+Brussels,+Belgium",,,
1,Mia Pizza,"Brussels, Belgium",50.8215707,4.4059251,Italian,"https://www.google.com/maps/search/Mia+Pizza+Brussels,+Belgium",,,
1,Titan Food,"Brussels, Belgium",50.9107422,4.403712,American,"https://www.google.com/maps/search/Titan+Food+Brussels,+Belgium",,,
1,Dai Bimbi,"Brussels, Belgium",50.8313005,4.3997977,Italian,"https://www.google.com/maps/search/Dai+Bimbi+Brussels,+Belgium",,,
1,Hong Kong Express,"Brussels, Belgium",50.8303339,4.4008803,Chinese,"https://www.google.com/maps/search/Hong+Kong+Express+Brussels,+Belgium",,,
1,Mekong River,"Brussels, Belgium",50.88482,4.4706514,Thai,"https://www.google.com/maps/search/Mekong+River+Brussels,+Belgium",,,
1,The Good Friend,"Brussels, Belgium",50.8751216,4.3338047,Asian,"https://www.google.com/maps/search/The+Good+Friend+Brussels,+Belgium",,,
1,Amo,"Brussels, Belgium",50.9018002,4.481141,Italian,"https://www.google.com/maps/search/Amo+Brussels,+Belgium",,,
1,Taste of Italy,"Brussels, Belgium",50.8436667,4.3840729,Italian,"https://www.google.com/maps/search/Taste+of+Italy+Brussels,+Belgium",,,
1,Sofia,"Brussels, Belgium",50.8445947,4.3836469,Italian,"https://www.google.com/maps/search/Sofia+Brussels,+Belgium",,,
1,Dunkin Donuts,"Brussels, Belgium",50.9024108,4.4815855,Donut,"https://www.google.com/maps/search/Dunkin+Donuts+Brussels,+Belgium",,,
1,Guapa Juice,"Brussels, Belgium",50.9023491,4.4819163,Juice,"https://www.google.com/maps/search/Guapa+Juice+Brussels,+Belgium",,,
1,Almi Corner,"Brussels, Belgium",50.822247,4.4037917,Pasta,"https://www.google.com/maps/search/Almi+Corner+Brussels,+Belgium",,,
1,Traiteur chinois,"Brussels, Belgium",50.8089619,4.4029888,Chinese,"https://www.google.com/maps/search/Traiteur+chinois+Brussels,+Belgium",,,
1,SushiShop,"Brussels, Belgium",50.8367904,4.3355443,Japanese,"https://www.google.com/maps/search/SushiShop+Brussels,+Belgium",,,
1,Chez Abdel,"Brussels, Belgium",50.8283265,4.3313743,Juice,"https://www.google.com/maps/search/Chez+Abdel+Brussels,+Belgium",,,
1,MangiaSempre,"Brussels, Belgium",50.8202091,4.3270055,Italian,"https://www.google.com/maps/search/MangiaSempre+Brussels,+Belgium",,,
1,Arrivero Pizza,"Brussels, Belgium",50.8560939,4.4021389,Italian,"https://www.google.com/maps/search/Arrivero+Pizza+Brussels,+Belgium",,,
1,the corner,"Brussels, Belgium",50.8511731,4.343455,Pasta,"https://www.google.com/maps/search/the+corner+Brussels,+Belgium",,,
1,Il Pasticcio,"Brussels, Belgium",50.8389546,4.3708495,Italian,"https://www.google.com/maps/search/Il+Pasticcio+Brussels,+Belgium",,,
1,Sans Chi Chi,"Brussels, Belgium",50.7804493,4.3255126,French,"https://www.google.com/maps/search/Sans+Chi+Chi+Brussels,+Belgium",,,
1,Jimbo,"Brussels, Belgium",50.7786388,4.3256195,American,"https://www.google.com/maps/search/Jimbo+Brussels,+Belgium",,,
1,Da Gaetano,"Brussels, Belgium",50.8522074,4.3865815,Italian,"https://www.google.com/maps/search/Da+Gaetano+Brussels,+Belgium",,,
