osm_id,name,address,lat,lng,cuisine,google_rating,google_review_count,google_place_id,notes
3486296155,Mister Greek,"Brussels, Belgium",50.7796697,4.2442275,Greek,,,,
3496856999,Karsmakers,"Brussels, Belgium",50.8383384,4.3726987,Bagel,,,,
3505027549,Bia Mara,"Brussels, Belgium",50.8486556,4.3507792,Fish_And_Chips,,,,
3506580891,Scott's Bar,"Brussels, Belgium",50.8488241,4.3559729,Beer,,,,
3506621332,De Pistolei,"Brussels, Belgium",50.8481284,4.3567762,Sandwich,,,,
3507170935,Les Filles de Papa,"Brussels, Belgium",50.7978593,4.4185871,Restaurant,,,,
3514803687,La Maison du Cygne,"Brussels, Belgium",50.8463192,4.3524059,Restaurant,,,,
3514803688,La Rose Blanche,"Brussels, Belgium",50.8462181,4.3526273,Restaurant,,,,
3531231172,Frituur Alain en Andy,"Brussels, Belgium",50.8619485,4.5144657,Friture,,,,
3540598529,Pas de Chichis,"Brussels, Belgium",50.8768362,4.4013286,Restaurant,,,,
3572630161,Le Dürümier,"Brussels, Belgium",50.8486386,4.4016473,Kebab,,,,
3574500900,Starbucks,"Brussels, Belgium",50.8470358,4.3519105,Coffee_Shop,,,,
3619473476,Fliya Pizzaria,"Brussels, Belgium",50.8317632,4.2407891,Restaurant,,,,
3623968229,Thai by Tom,Koningin Astridlaan - Avenue Reine Astrid,50.8456803,4.4670926,Thai,,,,
3632161905,Al Barmaki,"Brussels, Belgium",50.8451324,4.3531261,Lebanese,,,,
3632716426,Bamboe Frit,"Brussels, Belgium",50.8191053,4.2367603,Friture,,,,
3663612053,Le Pain Quotidien,"Brussels, Belgium",50.8407372,4.4652277,Coffee_Shop,,,,
3682459882,La Kartchma,"Brussels, Belgium",50.8410547,4.3553079,Regional,,,,
3682490784,Le Pain Quotidien,"Brussels, Belgium",50.8400663,4.3554008,Coffee_Shop,,,,
3697606444,Thai Café,"Brussels, Belgium",50.8387823,4.4643012,Thai,,,,
3697606446,Sushi shop,"Brussels, Belgium",50.8394167,4.4642784,Japanese,,,,
3698300131,Tenshi,"Brussels, Belgium",50.8391814,4.4646457,Japanese,,,,
3705787249,Lu Sfiziu,"Brussels, Belgium",50.8351676,4.3592408,Italian,,,,
3743377786,Araucana,"Brussels, Belgium",50.831247,4.348484,Argentinian,,,,
3754335038,Rambo,"Brussels, Belgium",50.8358231,4.3653923,American,,,,
3775682901,Caspian,"Brussels, Belgium",50.84526,4.3524644,Persian,,,,
3791144433,Los Churros & Waffle,"Brussels, Belgium",50.8466924,4.3540405,Regional,,,,
3815915894,La Terrasse,"Brussels, Belgium",50.8994174,4.3602726,Restaurant,,,,
3835688457,Jean Bon,"Brussels, Belgium",50.8392401,4.3610594,Sandwich,,,,
3863696750,Basils Liberté,"Brussels, Belgium",50.8496725,4.366034,Italian,,,,
3863696752,Délice Royal,"Brussels, Belgium",50.851941,4.3652648,Sandwich,,,,
3863696753,Yuca Latina,"Brussels, Belgium",50.8481181,4.363584,Restaurant,,,,
3863699458,Le Pain de l’Abbaye,"Brussels, Belgium",50.8519878,4.3652892,Sandwich,,,,
3863699459,Menthe & Safran,"Brussels, Belgium",50.8485277,4.3647108,Moroccan,,,,
3863699460,Sapporo-Shi,"Brussels, Belgium",50.8483621,4.3640038,Japanese,,,,
3863699462,Oda Kitchen,"Brussels, Belgium",50.8486744,4.3645411,Restaurant,,,,
3863699466,Al Solito Posto,"Brussels, Belgium",50.8490026,4.3655284,Italian,,,,
3863699467,Parfum d'Asie,"Brussels, Belgium",50.8516942,4.3651359,Vietnamese,,,,
3863699470,Villa Romana,"Brussels, Belgium",50.8521033,4.3653496,Italian,,,,
3863737378,Beat,"Brussels, Belgium",50.8479968,4.3637945,Belgian,,,,
3863737379,Li Zhengmin,"Brussels, Belgium",50.8481859,4.3647807,Chinese,,,,
3863737381,Ethnic Foods,"Brussels, Belgium",50.8480851,4.3642549,Sandwich,,,,
3863737383,Pizza Hut Delivery,"Brussels, Belgium",50.8478029,4.3637362,Italian,,,,
3863812078,Brassonomie Gus,"Brussels, Belgium",50.8505351,4.3680484,Italian,,,,
3863812079,Enka,"Brussels, Belgium",50.8502834,4.367528,Restaurant,,,,
3873618400,Greedy Lunch,"Brussels, Belgium",50.8504302,4.3678344,Sandwich,,,,
3873641340,Chari Vari,"Brussels, Belgium",50.8518962,4.365742,African,,,,
3873671159,Chandigarh,"Brussels, Belgium",50.8488511,4.3653101,Indian,,,,
3873685249,Baraka't,"Brussels, Belgium",50.8485695,4.364783,Italian,,,,
3874925140,Bar Brussels Tapas,"Brussels, Belgium",50.8490085,4.3651381,Restaurant,,,,
3874925141,Brussels Stoemp,"Brussels, Belgium",50.8490385,4.3651954,Regional,,,,
3874947573,Shahi Tandor,"Brussels, Belgium",50.8481849,4.3641192,Indian,,,,
3882230165,Friterie Stalle,"Brussels, Belgium",50.7931541,4.3200546,Friture,,,,
3882853878,La Belvédère,"Brussels, Belgium",50.8306647,4.4530926,Regional,,,,
3895091138,‘t Potverdoemmeke,"Brussels, Belgium",50.8592348,4.3816949,Regional,,,,
3898965584,Pizzeria Vorrei,"Brussels, Belgium",50.8165525,4.3861344,Italian,,,,
3918196703,Cave du Roy,"Brussels, Belgium",50.8462309,4.3529062,Belgian,,,,
3956247657,Starbucks - Brussels Airport Concourse B,"Brussels, Belgium",50.8996227,4.4856334,Coffee_Shop,,,,
3975289743,Foods 'n' moods,"Brussels, Belgium",50.8398833,4.3412342,Restaurant,,,,
3976722975,Chez Lucky,"Brussels, Belgium",50.831087,4.3638119,Lebanese,,,,
3976871274,Pizza Pronto,"Brussels, Belgium",50.8483906,4.3513212,Italian,,,,
3976974162,Centrum Kebap,"Brussels, Belgium",50.8483628,4.3513849,Kebab,,,,
3977652798,Viandes d'Exception,"Brussels, Belgium",50.8276993,4.3709456,Restaurant,,,,
3981790357,Pizza Hut,"Brussels, Belgium",50.7944543,4.3652869,Italian,,,,
3984753218,Le Bistro,"Brussels, Belgium",50.8334979,4.3452329,Regional,,,,
3991415854,Brighton Restaurant,"Brussels, Belgium",50.8397104,4.3680492,Restaurant,,,,
4003443761,De Foyer,"Brussels, Belgium",50.8619639,4.4639022,Regional,,,,
4005545291,"Poz"" Café","Brussels, Belgium",50.8269365,4.357736,Coffee_Shop,,,,
4005545292,Roni Pizza,"Brussels, Belgium",50.8268167,4.356949,Italian,,,,
4005545293,Sushi Roku,"Brussels, Belgium",50.8268818,4.3571214,Japanese,,,,
4005546408,Sakura,"Brussels, Belgium",50.8268849,4.3578388,Japanese,,,,
4005591938,Le Pavillon,"Brussels, Belgium",50.8275335,4.3589636,French,,,,
4008387721,Ai 6 Angoli,"Brussels, Belgium",50.8302402,4.3509604,Italian,,,,
4009161904,Pizza da Roma,"Brussels, Belgium",50.8363504,4.3302079,Restaurant,,,,
4026937912,Bixls,"Brussels, Belgium",50.8331868,4.3675782,Sandwich,,,,
4026937914,Il Nobile,"Brussels, Belgium",50.8334686,4.366824,Italian,,,,
4026937915,L'îlot Corse,"Brussels, Belgium",50.8331522,4.3676703,Restaurant,,,,
4026937924,Vinomanía,"Brussels, Belgium",50.8334073,4.3669866,Spanish,,,,
4026992225,Yamayu Santatsu,"Brussels, Belgium",50.8338533,4.3655293,Japanese,,,,
4030010490,De Haus,"Brussels, Belgium",50.8325428,4.3666438,Restaurant,,,,
4030010491,L'Amour Fou,"Brussels, Belgium",50.8324829,4.3666695,American,,,,
4045376674,O'Tacos,"Brussels, Belgium",50.8425303,4.4067705,Mexican,,,,
4046865978,Ottimo,"Brussels, Belgium",50.8263172,4.411957,Italian,,,,
4047451445,Le Phare du Kanaal,"Brussels, Belgium",50.8555125,4.3428285,Coffee_Shop,,,,
4068907667,La Bottega Dell Artigiano,"Brussels, Belgium",50.8619909,4.464213,Italian,,,,
4068907672,Shuka VIP,"Brussels, Belgium",50.862368,4.464223,Restaurant,,,,
4069920584,Habesha,"Brussels, Belgium",50.8532196,4.3513785,Ethiopian,,,,
4078029885,L'atelier,"Brussels, Belgium",50.874344,4.2874685,Sandwich,,,,
4087728641,Guangdong,"Brussels, Belgium",50.8246209,4.3436392,Chinese,,,,
4087728642,Snack Sila,"Brussels, Belgium",50.8248886,4.3437604,Pitta,,,,
4101726707,San Giacomo,"Brussels, Belgium",50.8368918,4.3653746,Italian,,,,
4106979590,Pizza Royale,"Brussels, Belgium",50.870306,4.3720842,Restaurant,,,,
4112667991,Café Portugal,"Brussels, Belgium",50.8297854,4.3791772,Portuguese,,,,
4117650193,Costa d'Amalfi,"Brussels, Belgium",50.8440386,4.3850059,Italian,,,,
4119669190,kaffabar,"Brussels, Belgium",50.8431637,4.3453789,Coffee_Shop,,,,
4119705289,Tataki,"Brussels, Belgium",50.8442457,4.3451125,Restaurant,,,,
4147438316,Beroea,"Brussels, Belgium",50.8537057,4.316601,Regional,,,,
4147494889,AdamFood,"Brussels, Belgium",50.8495902,4.3185318,American,,,,
4147566099,Calabria,"Brussels, Belgium",50.8533171,4.3152265,Italian,,,,
4148858472,Boma,"Brussels, Belgium",50.8645468,4.3523858,Restaurant,,,,
4154776793,Ginette au Secours,"Brussels, Belgium",50.8461234,4.3478062,Restaurant,,,,
4171581382,Galet,"Brussels, Belgium",50.8514261,4.3547412,Waffle,,,,
4171634783,Snack Delice,"Brussels, Belgium",50.8519555,4.3555118,Turkish,,,,
4200114214,Strofilia,"Brussels, Belgium",50.8530352,4.3459621,Greek,,,,
4202897969,Opinio,"Brussels, Belgium",50.821413,4.394941,Coffee_Shop,,,,
4205420534,Le Pain Quotidien,"Brussels, Belgium",50.7891792,4.4920866,Coffee_Shop,,,,
4205420543,DITS Delicatessen,"Brussels, Belgium",50.7857534,4.5019023,Sandwich,,,,
4214034195,Un Posto al Sole,"Brussels, Belgium",50.8504597,4.396665,Italian,,,,
4214984599,Kosmos,"Brussels, Belgium",50.8364333,4.3817546,Greek,,,,
4217190507,PhoPho,"Brussels, Belgium",50.8555267,4.35657,Asian,,,,
4217199692,La Cantinetta,"Brussels, Belgium",50.8359312,4.365295,Italian,,,,
4220692989,French Kiss,"Brussels, Belgium",50.8729252,4.3269783,French,,,,
4231863502,Fuji House,"Brussels, Belgium",50.8479005,4.4575432,Japanese,,,,
4231937882,De Foyer,3080,50.8248044,4.5154757,American,,,,
4245869257,Punjabi Village,"Brussels, Belgium",50.8451997,4.389885,Restaurant,,,,
4248026686,Sauce Park,"Brussels, Belgium",50.8314223,4.4268933,Regional,,,,
4249014894,SAO Thai Cuisine,"Brussels, Belgium",50.8229425,4.3603535,Thai,,,,
4262247200,Thai Café,"Brussels, Belgium",50.8393345,4.3713588,Thai,,,,
4262247202,Exki,"Brussels, Belgium",50.8394657,4.3732671,Healthy,,,,
4262247203,Poké House,"Brussels, Belgium",50.8394933,4.3717484,Hawaiian,,,,
4262247204,Surfside Poké,"Brussels, Belgium",50.8387621,4.3726262,Restaurant,,,,
4262247205,Tourane,"Brussels, Belgium",50.8394642,4.3718878,Mediterranean,,,,
4262247206,Porto Fino,"Brussels, Belgium",50.8394781,4.3718212,Italian,,,,
4262247207,Quartier Leopold,"Brussels, Belgium",50.839542,4.3730286,Brasserie,,,,
4268177828,'t Lunch,"Brussels, Belgium",50.8408162,4.3730384,Restaurant,,,,
4268177831,Food to Go,"Brussels, Belgium",50.8395888,4.373362,Restaurant,,,,
4268177832,La Table,"Brussels, Belgium",50.8408538,4.3730664,Restaurant,,,,
4268177833,Africalicious,"Brussels, Belgium",50.840968,4.3731195,African,,,,
4268177837,Maison du Luxembourg,"Brussels, Belgium",50.8393959,4.3710728,French,,,,
4268177838,Mediterraneo,"Brussels, Belgium",50.8398539,4.3735033,Italian,,,,
4268177840,Piada Bar,"Brussels, Belgium",50.839973,4.3735585,Italian,,,,
4268177842,The Lebanon,"Brussels, Belgium",50.8393709,4.3711925,Lebanese,,,,
4268177843,Sushi Box,"Brussels, Belgium",50.8395254,4.3733347,Japanese,,,,
4268177844,Sowl,"Brussels, Belgium",50.8399119,4.3735248,Restaurant,,,,
4268301803,ASAP,"Brussels, Belgium",50.8407419,4.36889,Restaurant,,,,
4268301805,Bánh Mì Express,"Brussels, Belgium",50.8408605,4.3689604,Vietnamese,,,,
4268301806,Paninoteca Tavola Calda Carina,"Brussels, Belgium",50.8415868,4.3707648,Italian,,,,
4269552138,Waffle Factory,"Brussels, Belgium",50.8456049,4.3510157,Waffle,,,,
4272402345,Frituur Drie Koningen,"Brussels, Belgium",50.845153,4.2759428,Friture,,,,
4280560894,Jauhara,"Brussels, Belgium",50.8421317,4.3428344,Restaurant,,,,
4284192891,The Sister,"Brussels, Belgium",50.8472973,4.352745,Sandwich,,,,
4299290516,Buffalo,"Brussels, Belgium",50.8522877,4.3546167,American,,,,
4299290522,City Pizza,"Brussels, Belgium",50.8523886,4.3547825,Friture,,,,
4309062992,Le Sans 13,"Brussels, Belgium",50.836163,4.3678972,Italian,,,,
4312281389,Dea's Pizza,"Brussels, Belgium",50.8297537,4.3795929,Italian,,,,
4318069995,Belgaufra,"Brussels, Belgium",50.8538253,4.3568827,Ice_Cream,,,,
4318069997,Belchicken,"Brussels, Belgium",50.8530252,4.3558793,Chicken,,,,
4318137506,Friterie Artisanale Georgette,"Brussels, Belgium",50.8484547,4.3534686,Friture,,,,
4318137507,Café Georgette,"Brussels, Belgium",50.8484951,4.353492,Regional,,,,
4318137514,Il Gastronomico,"Brussels, Belgium",50.8488894,4.3537709,Italian,,,,
4318137517,Chez Kimchi,"Brussels, Belgium",50.8481456,4.3525164,Korean,,,,
4318137519,Christo,"Brussels, Belgium",50.848185,4.3528311,African,,,,
4318137522,House of Ribs 'n' Grill,"Brussels, Belgium",50.8482344,4.3530195,Steak_House,,,,
4318137530,Lotus vert,"Brussels, Belgium",50.8483176,4.3531942,Thai,,,,
4318137531,L’Italiano,"Brussels, Belgium",50.8483452,4.3532479,Italian,,,,
4318137537,Wok Up,"Brussels, Belgium",50.8485954,4.3533377,Asian,,,,
4318426092,Alliance Café,"Brussels, Belgium",50.8372152,4.4320278,Regional,,,,
4318584322,Utamu Collective,"Brussels, Belgium",50.840714,4.3792027,Coffee_Shop,,,,
4318597510,Pasta di Leo,"Brussels, Belgium",50.8362395,4.379861,Italian,,,,
4318617563,Ellis Burger,"Brussels, Belgium",50.8508153,4.3475133,American,,,,
4318622689,Pampas Rodizio,"Brussels, Belgium",50.8511827,4.3490999,Brazilian,,,,
4319705597,Meeting Point,"Brussels, Belgium",50.8457511,4.3583833,Sandwich,,,,
4323046261,Corica,"Brussels, Belgium",50.848492,4.3510886,Coffee_Shop,,,,
4323046262,Woodpecker 47,"Brussels, Belgium",50.8485295,4.3510027,Sandwich,,,,
4323046266,KFC,"Brussels, Belgium",50.8488435,4.3504698,Chicken,,,,
4326799311,BFC,"Brussels, Belgium",50.849305,4.350937,Chicken,,,,
4326816989,Les Marmites du Monde,"Brussels, Belgium",50.8357285,4.3647074,Mauritian,,,,
4326816991,Saint Boniface,"Brussels, Belgium",50.8359765,4.3647767,Restaurant,,,,
4326817089,Savage,"Brussels, Belgium",50.8358849,4.3651516,Restaurant,,,,
4329701312,Greekit,"Brussels, Belgium",50.8455437,4.3776006,Greek,,,,
4329730610,Le Maquis,"Brussels, Belgium",50.8528488,4.346934,Finger_Food,,,,
4329813170,The Beer's Garden,"Brussels, Belgium",50.8508308,4.3475865,French,,,,
4329813171,Mamma Roma,"Brussels, Belgium",50.8508596,4.3477266,Italian,,,,
4329817770,La Belle Maraîchère,"Brussels, Belgium",50.850926,4.3479298,Seasonal,,,,
4329839163,Exki,"Brussels, Belgium",50.8442879,4.3816258,Healthy,,,,
4329957803,EXKi,"Brussels, Belgium",50.8400448,4.4000442,Restaurant,,,,
4330861548,Pho 18,"Brussels, Belgium",50.8502459,4.3490075,Vietnamese,,,,
4333115563,Batar,"Brussels, Belgium",50.848638,4.3522286,Sandwich,,,,
4333115567,Fripiers,"Brussels, Belgium",50.8487671,4.3523545,Sandwich,,,,
4333115579,Belgaufra,"Brussels, Belgium",50.8493649,4.3529651,Ice_Cream,,,,
4333132436,Ciao Italia,"Brussels, Belgium",50.8492065,4.3517933,Restaurant,,,,
4333132440,Auntie Café,"Brussels, Belgium",50.8494399,4.3513178,Chinese,,,,
4341462839,El Bocadillo,"Brussels, Belgium",50.8511383,4.3504007,Sandwich,,,,
4342814706,La Tana,"Brussels, Belgium",50.8482992,4.3643164,Pasta,,,,
4343232069,Maxime Colin,Pastoorkesweg 1,50.8625623,4.4687043,French,,,,
4348631531,Le Funambule,"Brussels, Belgium",50.8482017,4.3514201,Waffle,,,,
4348631534,Los Churros & Waffles,"Brussels, Belgium",50.8481243,4.3517264,International,,,,
4348631535,Friterie Tabora,"Brussels, Belgium",50.8481431,4.3517741,Friture,,,,
4352415603,La Capannina,"Brussels, Belgium",50.8477543,4.3518272,Restaurant,,,,
4352415604,Nom Pow,"Brussels, Belgium",50.8477138,4.3517792,Asian,,,,
4352436897,Mam Mam,"Brussels, Belgium",50.8459173,4.3485094,Thai,,,,
4357795295,Beijingya,"Brussels, Belgium",50.8502047,4.3492245,Chinese,,,,
4361625524,Belgian Waffles,"Brussels, Belgium",50.8481427,4.3511151,Waffle,,,,
4361625526,Valenza,"Brussels, Belgium",50.8482349,4.3508924,Italian,,,,
4361625529,Le Nil,"Brussels, Belgium",50.8484312,4.3504184,Restaurant,,,,
4361625530,Al.Karam,"Brussels, Belgium",50.8484623,4.3503433,Restaurant,,,,
4361643031,Café Charbon,"Brussels, Belgium",50.8454829,4.3478969,Tapas,,,,
4361777824,Le Pain Quotidien,"Brussels, Belgium",50.8033496,4.3388022,Coffee_Shop,,,,
4370027740,Foodsquare,"Brussels, Belgium",50.8508856,4.3500541,Restaurant,,,,
4370027741,Vismet,"Brussels, Belgium",50.8511595,4.3501479,Seafood,,,,
4370027742,Resto 26,"Brussels, Belgium",50.8511383,4.3503053,Regional,,,,
4382473335,Panos,"Brussels, Belgium",50.8456438,4.3571195,Sandwich,,,,
4386090620,Kantipur,"Brussels, Belgium",50.8442048,4.4136461,Indian,,,,
4388767586,Shanghai Kitchen,"Brussels, Belgium",50.8494563,4.3560393,Asian,,,,
4388784730,La Villa in the Sky,"Brussels, Belgium",50.8172663,4.372183,French,,,,
4388790239,Le Pigeon Noir,"Brussels, Belgium",50.7920086,4.348245,French,,,,
4388793401,Lise,"Brussels, Belgium",50.8431008,4.3464106,Restaurant,,,,
4388794636,Le Monde est petit,"Brussels, Belgium",50.837652,4.4040809,Restaurant,,,,
4391432857,Maharaja Tandoori,"Brussels, Belgium",50.8389443,4.3321797,Indian,,,,
4393976320,La Motta,"Brussels, Belgium",50.8427343,4.400758,Italian,,,,
4394084306,Panos,"Brussels, Belgium",50.839772,4.4000083,Sandwich,,,,
4394167945,Pizzeria Tutti,"Brussels, Belgium",50.8387525,4.3984432,Italian,,,,
4394618973,Bagnole Brasserie,"Brussels, Belgium",50.8397421,4.3939474,Restaurant,,,,
4394827130,Pizza Hut,"Brussels, Belgium",50.8474868,4.3504404,Italian,,,,
4394827131,Manhattn’s Burgers,"Brussels, Belgium",50.8475364,4.3503204,American,,,,
4394904485,Sazón de Sofia,"Brussels, Belgium",50.8417808,4.403652,Peruvian,,,,
4396143203,Archie,"Brussels, Belgium",50.8304774,4.3457461,Restaurant,,,,
4401051193,Le Chou de Bruxelles,"Brussels, Belgium",50.8290992,4.3592936,Local,,,,
4404448189,Ma Folle De Soeur,"Brussels, Belgium",50.8317094,4.356392,French,,,,
4405130280,Dunkin',"Brussels, Belgium",50.850665,4.3537317,Donut,,,,
4411421990,Athenes,"Brussels, Belgium",50.8458432,4.353117,Kebab,,,,
4411440789,Xuji Oden,"Brussels, Belgium",50.8457351,4.3530154,Asian,,,,
4413062557,O Banh Mi,"Brussels, Belgium",50.8303021,4.3812005,Vietnamese,,,,
4413210229,La Chine,"Brussels, Belgium",50.8476324,4.3552231,Chinese,,,,
4413284005,Le Bourgeois,"Brussels, Belgium",50.8480264,4.3540605,Regional,,,,
4413284007,Kitsune Burgers,"Brussels, Belgium",50.847862,4.3537811,American,,,,
4413284009,Le Petit Bedon,"Brussels, Belgium",50.8478959,4.3538481,Restaurant,,,,
4413284010,Le Marmiton,"Brussels, Belgium",50.8477347,4.3548385,Regional,,,,
4413284011,Le Calalou,"Brussels, Belgium",50.8479375,4.3539288,Restaurant,,,,
4413284013,Richard,"Brussels, Belgium",50.847978,4.3539838,Restaurant,,,,
4413284014,Le Vieux Bruxelles,"Brussels, Belgium",50.84783,4.3544784,Seafood,,,,
4413284015,Royal Safir,"Brussels, Belgium",50.847828,4.3537387,Restaurant,,,,
4413284023,Le compositeur,"Brussels, Belgium",50.847952,4.3542039,Regional,,,,
4413284025,Jeanneke,"Brussels, Belgium",50.8479919,4.3541271,Regional,,,,
4413342785,Manneken Pis Waffle,"Brussels, Belgium",50.8483155,4.3535043,Waffle,,,,
4413342786,Eight & Three,"Brussels, Belgium",50.8476663,4.3527284,Restaurant,,,,
4413342787,Oh My Cookies!,"Brussels, Belgium",50.8477227,4.3533153,Ice_Cream,,,,
4413342792,Pizza Pronto,"Brussels, Belgium",50.8481789,4.3537747,Italian,,,,
4413342803,Napoli,"Brussels, Belgium",50.847545,4.3528971,Italian,,,,
4413342804,La Belg'Époque,"Brussels, Belgium",50.847927,4.3536074,Restaurant,,,,
4413365657,Brasserie de la Presse,"Brussels, Belgium",50.8481497,4.3628372,Regional,,,,
4413385313,Banhmy Viet,"Brussels, Belgium",50.8483491,4.3530091,Restaurant,,,,
4413385316,Les Mémoires de Gretry,"Brussels, Belgium",50.8487477,4.3527166,International,,,,
4413385325,La Luna di Venezia,"Brussels, Belgium",50.8485636,4.3530543,Italian,,,,
4413385346,Sole d'Italia,"Brussels, Belgium",50.8485977,4.3529917,Italian,,,,
4413558465,Kitchenette,"Brussels, Belgium",50.8257302,4.3476655,Sandwich,,,,
4413669627,L'arte della Pizza,"Brussels, Belgium",50.8475968,4.3566373,Restaurant,,,,
4413669631,Sandwiched,"Brussels, Belgium",50.8477777,4.356964,Restaurant,,,,
4413702249,The Purple Rose,"Brussels, Belgium",50.8465208,4.3542604,Restaurant,,,,
4413702251,Gatsu Gatsu,"Brussels, Belgium",50.846497,4.3542987,Asian,,,,
4413722001,Plaka,"Brussels, Belgium",50.8459138,4.3529479,Greek,,,,
4413722012,Mykonos,"Brussels, Belgium",50.8458875,4.3530148,Restaurant,,,,
4413734368,'T Kelderke,"Brussels, Belgium",50.8462578,4.3529695,Regional,,,,
4413802968,Bubbletearoom.be,"Brussels, Belgium",50.8467715,4.3537237,Bubble_Tea,,,,
4413802974,Eight & Three,"Brussels, Belgium",50.8478493,4.352351,Pancake,,,,
4413802978,La Çaí,"Brussels, Belgium",50.8476371,4.3524443,Juice,,,,
4413803695,Chicken Way,"Brussels, Belgium",50.8479036,4.3523143,Chicken,,,,
4413803702,El Greco,"Brussels, Belgium",50.8471747,4.3524112,Greek,,,,
4413820189,Pacha Kebap,"Brussels, Belgium",50.8486924,4.3502902,Restaurant,,,,
4413820190,Joe la Frite,"Brussels, Belgium",50.8487634,4.3503676,Restaurant,,,,
4413853509,Umamido,"Brussels, Belgium",50.8475822,4.3502093,Japanese,,,,
4413853513,Li Beyrouth,"Brussels, Belgium",50.8472103,4.3504393,Restaurant,,,,
4413876035,Mevan Grill,"Brussels, Belgium",50.8466667,4.3500667,Restaurant,,,,
4413881585,Manneken Frites,"Brussels, Belgium",50.846949,4.3506287,Friture,,,,
4413902387,Casa del Nonno,"Brussels, Belgium",50.8463148,4.3497456,Italian,,,,
4413902489,Thaiburi,"Brussels, Belgium",50.8465954,4.3484679,Thai,,,,
4413902504,Sushi Bourse,"Brussels, Belgium",50.8467708,4.3486161,Japanese,,,,
4413908643,Thai Talks,"Brussels, Belgium",50.8468362,4.3508351,Restaurant,,,,
4413933705,The Music Village,"Brussels, Belgium",50.8469359,4.3509854,Restaurant,,,,
4413933712,Ristorante Bocconi,"Brussels, Belgium",50.8460119,4.3513055,Restaurant,,,,
4413933717,Latté Art,"Brussels, Belgium",50.8470953,4.3507716,Coffee_Shop,,,,
4413933721,La Brouette,"Brussels, Belgium",50.8470798,4.351979,Restaurant,,,,
4413952466,Fresh Noodles,"Brussels, Belgium",50.8458765,4.3526631,Restaurant,,,,
4413952469,Persia,"Brussels, Belgium",50.8455798,4.3524706,Persian,,,,
4413952474,Océan 11,"Brussels, Belgium",50.8458948,4.3525122,Regional,,,,
4413952477,Obe,"Brussels, Belgium",50.8458519,4.3514886,Waffle,,,,
4413952478,Baladi,"Brussels, Belgium",50.8457712,4.3525948,Lebanese,,,,
4413952484,M & Mme Falfoul,"Brussels, Belgium",50.8451413,4.3525616,Restaurant,,,,
4413952485,Xing Fu Tang,"Brussels, Belgium",50.8458281,4.3514434,Bubble_Tea,,,,
4413952486,Brasserie de la Ville,"Brussels, Belgium",50.8458185,4.3526255,Regional,,,,
4413960398,Ballekes,"Brussels, Belgium",50.8461041,4.3526765,Meatballs,,,,
4413963182,Zam Zam,"Brussels, Belgium",50.8457068,4.3530703,Restaurant,,,,
4413963186,Gabbiani Reali,"Brussels, Belgium",50.8454618,4.3534047,Italian,,,,
4413963188,Santorini,"Brussels, Belgium",50.8457691,4.3529581,Restaurant,,,,
4413967687,Yummy bowl,"Brussels, Belgium",50.8453475,4.3533217,Salad,,,,
4413967688,Feux de Bengale,"Brussels, Belgium",50.8450922,4.3530881,Indian,,,,
4415110893,Pizza Hut Delivery,"Brussels, Belgium",50.8203651,4.3850711,Italian,,,,
4415117994,Medina snack,"Brussels, Belgium",50.8566645,4.3277352,Restaurant,,,,
4415251355,L'Improbable,"Brussels, Belgium",50.8208029,4.386697,International,,,,
4415282095,Nona,"Brussels, Belgium",50.827392,4.3714111,Italian,,,,
4415645090,L'Ancienne Poissonnerie,"Brussels, Belgium",50.8381477,4.3683847,Italian,,,,
4415978269,Pie Academy – Taste Experience,"Brussels, Belgium",50.8242792,4.3983733,Coffee_Shop,,,,
4416006590,Le Vieux Chêne,"Brussels, Belgium",50.8260412,4.3756093,Italian,,,,
4416076890,Chez Papy,"Brussels, Belgium",50.8461586,4.3546142,Friture,,,,
4416597992,Diamant vert,"Brussels, Belgium",50.8565155,4.3404227,Restaurant,,,,
4416754898,De Pistolei,"Brussels, Belgium",50.8460599,4.3546288,Sandwich,,,,
4416845889,Le goût des autres,"Brussels, Belgium",50.8457294,4.3588943,Sandwich,,,,
4416856031,Al Shami,"Brussels, Belgium",50.8523891,4.3429237,Lebanese,,,,
4416856032,Grillade l'baraka,"Brussels, Belgium",50.8528379,4.3414126,Restaurant,,,,
4416856040,Royale pizza,"Brussels, Belgium",50.8571434,4.3309253,Italian,,,,
4416856041,Snack Molenbeek,"Brussels, Belgium",50.856865,4.3303736,Restaurant,,,,
4416858289,La Table de Mus,"Brussels, Belgium",50.8438624,4.3520311,Restaurant,,,,
4417740033,Latypiq,"Brussels, Belgium",50.840424,4.4006537,Restaurant,,,,
4417780625,Chez Valerio,"Brussels, Belgium",50.820918,4.3865685,Italian,,,,
4417795647,Les Artisans du Goût,"Brussels, Belgium",50.8444742,4.3586364,Restaurant,,,,
4417807651,Starbucks,"Brussels, Belgium",50.8453259,4.357185,Coffee_Shop,,,,
4417807655,Döner Company,"Brussels, Belgium",50.8456992,4.3574843,Turkish,,,,
4417820852,O'Tacos,"Brussels, Belgium",50.8447032,4.3560258,French_Tacos,,,,
4417825145,Coffee Break,"Brussels, Belgium",50.8450127,4.3565178,Coffee_Shop,,,,
4417866141,Wok a Way,"Brussels, Belgium",50.8361416,4.3375319,Asian,,,,
4417866142,Cafe Muffin,"Brussels, Belgium",50.8360948,4.3374623,Smoothie,,,,
